demo[ZCTA5],[Mexicanos],[Negros],[Blancos],[Latinos],[Asiaticos],[Otros - no hispanos]
18635,15,14,3820,142,20,44
41265,0,0,1649,0,0,0
77503,14881,642,7492,1941,120,183
41262,0,0,1236,0,0,0
18651,19,145,7701,241,64,226
77486,1181,727,4395,289,27,85
67878,790,6,1449,85,0,25
77478,1786,2098,12285,464,7971,636
55990,0,4,806,0,0,6
67901,11897,934,7078,1387,675,365
18702,1223,4775,27388,4045,799,1388
28553,0,0,438,0,0,0
77477,8134,9862,7293,2283,8395,820
41255,0,0,1269,0,0,0
18704,219,1199,27957,961,437,335
67950,507,7,1717,0,0,117
77476,79,38,83,0,0,0
55991,2,8,1168,23,2,81
18705,608,289,12486,800,267,142
59745,0,0,152,0,0,0
28552,0,0,132,0,0,0
37062,283,105,10577,134,96,117
77475,56,0,516,0,0,0
18706,39,207,14699,523,75,339
67951,1476,4,3053,235,13,128
77474,4394,795,7023,257,15,225
41254,0,0,454,13,0,0
55992,112,1,4757,0,23,68
18707,34,86,14639,142,887,336
28551,1079,4143,8416,129,89,665
77473,25,40,12,0,0,14
67952,194,3,487,2,0,9
18708,37,121,8541,146,132,41
77471,19518,4824,10295,2219,512,361
59746,0,0,71,6,0,3
55974,3,13,1883,0,0,27
28554,0,49,195,0,0,51
37061,113,236,4404,18,0,160
18653,0,0,107,0,0,0
77485,1410,266,2411,25,22,172
28557,810,1034,12497,106,296,363
37060,0,97,2054,8,0,38
55983,40,61,1453,57,5,19
18655,12,16,5734,31,4,56
77484,2929,537,6570,264,185,231
67879,238,8,942,19,2,26
41260,0,10,1025,0,0,0
18656,0,7,2194,46,0,24
77483,0,0,303,0,0,42
59747,0,0,173,7,2,0
28556,0,177,1097,0,5,39
77482,1006,365,1460,118,0,0
18657,28,80,11596,89,70,70
55985,130,5,1726,7,1,24
41257,0,0,484,0,0,0
67880,3388,0,4178,191,0,75
77481,0,2,12,0,0,0
28555,95,897,3317,145,31,98
18660,27,9,3520,8,0,0
67882,69,0,239,0,0,3
77480,984,964,5297,121,15,122
55987,285,682,32756,194,668,491
18661,9,54,5494,96,74,77
77479,5147,6115,33983,2198,35999,2072
41256,0,0,2360,0,40,0
18701,66,239,2796,211,138,64
67865,122,8,889,30,16,32
77514,1658,536,2415,7,236,25
28575,1,3,519,0,0,0
18517,0,60,4763,568,15,97
77547,8026,601,939,422,6,5
55964,5,0,4382,52,0,17
41348,0,0,1088,0,0,0
18518,29,34,7823,224,54,8
67851,730,0,1854,51,10,133
28586,165,2018,5486,55,21,190
77546,6600,2755,34354,2195,3997,1303
59758,75,9,1565,0,27,8
37049,19,147,3151,15,0,94
18519,30,42,4330,99,70,68
77545,6057,13846,1192,1202,75,693
67853,42,0,690,0,0,0
55965,0,8,2468,4,15,8
28585,149,1005,2622,31,0,97
18602,0,0,300,2,5,0
77541,8295,1525,7300,638,85,445
41339,73,80,10723,25,46,124
67854,88,0,1196,12,32,11
18603,15,295,18001,888,75,164
77539,11231,5008,22689,941,1473,649
28584,295,294,10865,198,237,275
55967,3,19,963,0,2,5
18610,71,765,2663,597,0,0
77538,212,82,533,25,0,8
59756,26,4,314,4,0,41
41332,0,0,1171,0,0,9
77550,4599,5634,9236,1470,1217,393
37050,56,80,1400,33,22,33
28587,0,267,91,0,0,1
55963,15,53,4880,3,38,21
28594,41,7,3550,45,7,59
67844,87,0,663,36,0,7
77563,1797,2120,5223,446,75,120
59760,0,0,252,0,0,0
18505,653,1578,14332,2560,897,465
37047,57,27,2364,84,0,49
41365,0,0,436,0,0,11
55961,0,0,377,0,0,0
77562,3453,548,6345,62,22,60
18507,30,0,4718,0,162,0
28590,477,6576,15730,494,973,445
67846,14894,725,13767,2233,1505,602
77561,0,0,79,0,0,0
18508,507,600,9310,1616,252,328
41360,0,2,407,0,0,0
77560,13,232,352,0,0,12
55962,40,0,699,0,0,2
18509,67,665,11555,920,148,265
67849,35,0,429,0,0,13
28589,0,0,207,0,0,0
77554,1005,234,6435,238,147,169
59759,19,0,3475,56,7,108
37048,149,7,6157,9,0,81
18510,130,1005,10201,1124,1918,355
67850,11,0,438,0,0,0
77551,5782,3475,8909,1498,484,353
41352,0,0,770,0,0,25
18512,22,190,11054,207,39,183
59647,0,0,287,0,0,60
67855,581,18,1048,66,0,74
77536,7811,276,21113,1950,519,513
18621,65,615,5276,181,10,74
77521,21321,9764,21018,1495,1736,807
28579,0,0,521,0,0,8
37052,26,0,2677,59,0,0
18622,0,0,246,0,0,0
67862,35,0,278,13,0,13
77520,18938,4672,11535,1068,453,1056
41301,17,22,5912,20,0,59
55972,216,10,4189,52,594,85
18623,66,4,2569,51,0,46
28578,1226,220,2883,1441,0,115
67863,18,0,262,0,0,8
77519,58,0,1159,0,0,0
18624,0,0,530,0,0,0
77518,3297,149,4822,132,179,481
41274,0,34,684,0,0,0
59752,96,0,3498,0,4,146
18625,0,0,475,0,0,18
77517,620,0,4910,29,0,131
28577,0,0,492,0,0,3
55973,0,0,284,0,0,0
67864,65,29,1920,0,38,44
18626,0,0,541,0,0,0
77515,8923,3741,17305,689,221,556
37055,1051,1498,23374,120,214,921
41271,0,0,248,0,0,0
18628,2,0,226,0,0,0
55971,57,19,3144,0,0,36
18612,39,1091,16633,578,108,166
77523,3686,1496,13836,623,276,306
67861,696,8,1167,3,0,22
28583,29,43,104,0,1,14
18614,19,0,2386,7,3,40
77535,6187,3630,20952,576,332,507
55968,0,0,104,0,5,7
67857,25,0,138,0,0,0
41317,0,0,129,0,0,0
77534,558,52,2003,37,0,3
18615,12,3,1779,47,11,21
28582,0,86,1793,227,0,46
55969,2,2,1016,16,27,28
77533,10,2,763,5,0,14
59755,11,0,216,0,2,2
18616,0,0,617,5,5,0
67859,468,0,305,5,7,9
77532,6108,4618,16644,842,328,684
41314,18,123,4570,0,48,100
18617,0,0,1739,0,0,4
28581,0,0,244,0,0,0
37051,21,102,3179,12,17,8
77531,6170,1796,6820,579,40,484
55970,38,0,1019,0,10,3
18618,5,0,3473,8,21,118
67860,681,23,1866,23,17,93
77530,16910,4691,6455,2034,64,481
18619,2,1,272,0,0,2
41311,11,47,6479,4,12,160
28580,1602,4597,5610,279,15,276
59754,120,0,819,0,8,26
19047,246,1721,29394,1502,1865,572
68110,777,4780,2706,202,294,410
28447,363,513,692,39,0,40
19473,102,432,14311,641,503,283
28334,1854,5242,16996,617,115,792
37183,139,66,2833,21,29,57
76832,94,25,518,10,0,4
19474,0,0,547,0,0,0
68364,8,0,101,0,0,2
40946,0,0,178,0,0,0
28333,1439,4442,3142,1011,24,374
76831,0,0,102,0,0,0
56166,0,0,215,0,6,0
19475,58,419,10100,217,197,306
68365,2,0,304,0,0,2
56165,20,0,445,2,0,0
59501,332,3,10510,122,76,1755
19477,0,26,99,0,0,0
28332,75,127,339,0,1,0
76827,37,0,408,2,0,0
40943,0,0,731,0,0,0
56167,14,0,685,0,10,23
19492,0,2,396,0,0,0
37184,92,68,5561,29,13,87
68366,8,0,1143,0,33,3
76825,2070,197,4315,269,0,260
19501,0,12,899,13,0,42
28330,0,65,394,0,0,0
68367,0,0,377,0,5,17
76828,34,0,265,0,0,0
76834,1118,151,4041,35,66,96
68362,0,0,115,0,0,0
19472,0,0,40,0,0,0
76848,0,0,60,0,0,0
56161,16,0,309,1,6,0
19460,470,1881,34447,2361,1571,558
76845,23,0,91,0,0,8
68359,35,33,1611,0,4,32
40958,0,0,346,0,0,0
28339,137,2217,4379,332,2,179
19462,363,923,12122,382,1064,312
76844,674,4,3074,44,3,5
59521,165,3,132,9,0,3569
37181,44,43,1597,0,9,22
56162,0,0,217,0,0,0
19464,469,6030,35553,1886,555,2102
68360,2,1,555,0,0,0
76842,14,0,163,0,0,0
40953,0,0,923,0,0,0
28338,504,1062,2746,6,75,43
19465,59,397,15537,341,462,330
76841,0,0,19,0,0,0
68361,85,37,2140,3,8,63
56164,282,114,4785,96,91,154
76837,2111,29,919,68,34,9
19468,63,652,23197,570,1052,527
28337,675,4059,5053,76,0,269
76836,8,0,0,0,0,0
59520,6,0,1156,0,7,41
40949,0,0,842,0,0,13
76824,0,0,15,0,0,0
40941,0,0,389,0,0,0
56168,25,7,773,6,3,6
19503,0,0,1198,36,2,4
19511,0,0,102,0,0,0
28325,170,46,267,53,0,10
76710,5099,4058,13398,867,225,320
19512,27,393,16190,135,79,239
59486,34,0,939,0,5,106
68375,6,0,162,0,0,0
28323,178,1189,2368,105,17,113
40927,0,0,235,0,0,0
56172,56,16,2924,10,4,41
76708,8947,3435,12389,672,277,500
19518,23,816,13154,524,338,216
76707,7494,4043,3927,495,98,251
68376,5,0,1372,1,0,41
28320,410,2276,6562,176,0,156
19519,0,0,0,0,0,0
37187,44,34,7147,47,34,39
76706,9711,4853,19985,802,1133,578
40923,0,0,566,0,0,9
56173,1,15,373,0,0,6
19520,10,35,5367,34,43,45
59485,11,0,509,0,0,17
68377,52,0,356,0,0,6
76705,6748,5259,15722,867,184,899
28318,164,184,4535,110,0,195
19522,479,50,13164,326,31,78
76704,697,6439,641,137,0,70
40921,4,0,332,0,0,0
68372,100,4,2808,0,3,26
19457,0,0,59,0,0,22
76711,5344,904,2128,138,93,103
37186,204,10,8539,8,0,64
59489,4,2,342,0,2,0
76823,603,163,2526,28,0,40
19504,14,1,4918,9,8,39
28328,3042,7805,12806,3421,178,1296
76821,1244,110,3000,310,10,65
68368,0,0,436,0,0,1
40940,0,0,661,0,0,0
19505,0,0,3090,16,4,74
76820,0,0,120,0,0,0
37185,198,555,7602,87,0,40
56169,16,3,650,0,19,8
19506,93,25,6832,118,34,102
76802,624,29,4148,104,15,47
28327,457,1785,12323,219,209,475
68370,27,7,1963,2,0,87
19507,30,94,3247,55,61,8
76801,5662,1366,17170,389,164,327
40939,0,0,165,0,0,0
56170,33,0,549,5,0,2
59487,17,5,1203,15,6,144
19508,0,267,14586,469,140,321
76798,146,165,1099,38,84,54
68371,71,20,1336,24,0,25
28326,1093,4313,11971,1764,380,1354
76712,2669,1696,18704,974,683,662
19510,0,541,7127,513,65,25
40935,0,29,2751,0,0,16
56171,0,4,1825,1,1,2
56174,2,0,318,14,0,7
28340,275,3758,3067,153,0,3068
76849,860,1,2889,71,0,59
76877,1321,166,2498,205,19,70
68345,9,0,237,0,0,3
19401,6033,12738,17132,3043,1489,1612
28351,0,927,2711,0,33,827
76875,76,0,635,22,0,0
40988,0,0,471,0,0,9
56151,9,8,777,5,0,3
19403,437,4290,34908,1370,4646,517
68346,8,0,485,7,0,11
76874,35,0,32,0,0,0
19405,237,545,4130,288,188,118
28350,0,0,220,0,0,0
19390,2046,402,10218,426,195,215
59526,51,5,564,40,0,1844
40983,0,0,521,0,0,0
56152,71,0,1381,23,0,13
19406,288,1068,15894,582,5005,656
37174,1422,2056,28035,978,503,610
68347,10,0,2627,2,0,4
76872,35,0,711,12,0,17
19422,37,1260,13806,491,2816,405
76871,72,0,620,12,0,0
28349,386,1506,1448,43,53,116
19425,43,48,11800,345,2503,203
68348,2,0,336,0,0,1
76870,56,0,160,0,0,0
76873,0,0,35,0,0,0
56150,2,1,2634,60,14,39
28352,195,10672,11051,526,245,3162
76878,206,83,1450,27,6,3
19373,0,943,3832,160,87,88
76890,201,9,795,8,0,0
28358,2539,12396,15722,862,389,7904
41001,90,87,16093,89,177,300
19374,510,0,363,5,0,8
76888,0,0,94,0,0,0
37171,0,25,486,0,0,0
59528,7,0,241,0,1,12
68342,37,0,393,0,0,4
56147,0,0,170,0,0,0
19375,0,0,63,0,0,0
76887,0,0,115,0,0,3
28357,316,586,1229,53,1,655
76885,32,0,146,0,0,0
19380,1250,1788,42665,1059,2774,883
40997,0,0,384,0,0,0
68343,99,0,797,6,2,12
76884,10,0,174,0,0,0
19382,779,2410,47490,1458,2077,964
56149,22,0,1124,0,2,12
28356,194,1104,3269,64,2,337
68344,5,0,474,0,0,20
76882,8,0,265,0,0,0
37172,2093,3897,21040,938,99,444
19383,31,413,2236,149,48,122
59527,2,0,55,0,0,1041
40995,0,0,204,0,0,0
40982,6,0,424,0,0,0
56153,0,0,182,0,2,0
19426,162,3009,32165,1449,2519,964
76869,120,0,18,0,0,0
19442,0,0,0,0,0,0
68354,4,0,913,19,3,4
28343,1,613,709,0,0,186
59523,46,10,2022,10,0,143
76857,99,0,1592,0,0,23
40965,72,755,11973,43,91,242
56158,38,2,329,12,33,7
19444,17,345,9603,343,484,69
37179,558,88,11817,94,3,153
76856,800,1,2602,70,104,32
68355,76,23,4697,58,22,289
19446,418,3447,42438,2159,6137,1420
28342,6,16,196,7,12,0
76854,18,0,247,0,0,29
56159,300,23,2140,6,178,104
40964,0,0,14,0,0,0
19453,14,30,997,86,75,15
76853,438,16,1044,11,10,1
68357,0,0,359,0,0,0
28341,1302,1232,1738,134,8,86
19454,354,1168,20685,403,5742,731
76852,33,0,172,0,0,1
59522,13,0,1649,0,0,56
56160,0,0,184,0,0,0
37180,94,81,2986,0,0,148
19456,53,39,765,45,0,0
68358,48,0,1848,15,2,10
76858,130,0,129,6,0,7
40962,291,821,16747,159,13,253
19440,184,1091,13008,918,2700,381
56157,69,10,735,0,20,6
28348,894,9253,18094,2825,637,2725
59525,0,0,263,0,0,2
37175,21,0,862,0,0,0
68349,7,10,977,2,4,31
19428,126,671,14377,313,674,337
76866,116,0,569,0,0,2
40979,0,0,172,0,0,0
56155,37,2,334,13,0,0
19435,0,0,204,0,0,0
76865,29,0,44,0,0,0
28347,644,907,512,119,0,44
68350,0,0,191,0,0,0
19436,0,3,479,0,12,0
76864,41,11,598,17,0,9
28345,461,4467,6256,58,0,698
40977,0,162,9711,4,10,60
56156,145,14,5563,42,51,66
68351,4,0,795,0,0,4
76862,0,0,174,0,0,0
19437,0,0,598,0,25,0
59524,15,0,181,0,0,555
37178,9,3,2239,0,22,7
68352,46,0,4928,17,0,120
76861,749,0,1397,23,0,6
19438,16,756,21651,557,1739,202
28344,974,862,1625,131,5,188
40972,0,4,1157,5,0,0
76859,817,27,1060,35,0,37
19523,0,0,415,0,0,0
68378,0,0,656,8,0,6
76701,509,335,1044,24,18,47
19607,113,847,19040,2183,115,470
68419,0,0,260,0,2,0
76642,1039,901,4991,73,54,93
56212,4,0,481,0,6,0
76641,450,44,1241,6,0,26
19608,54,1172,17756,2145,1084,220
40855,0,142,597,0,0,3
28262,922,19039,13492,2537,5703,1612
68420,30,0,1294,0,0,56
59469,4,0,162,0,0,0
76640,397,356,2361,0,31,14
19609,21,149,8269,613,194,289
28269,2373,35150,27278,5413,5017,2090
28244,0,0,0,0,0,0
56214,15,0,706,8,3,10
19610,203,386,13262,1118,564,229
37207,1780,25927,7159,657,580,874
40854,6,0,1097,0,0,0
76638,210,91,2734,33,0,66
68421,111,65,985,2,0,35
19611,127,869,5382,4067,100,123
76637,86,0,442,10,0,11
28227,4628,14848,27829,4653,1431,1836
56215,103,148,4023,37,14,11
19701,914,9704,23575,1880,3324,1214
68422,4,0,464,0,0,8
76639,152,56,1184,12,0,5
76643,2066,975,10139,224,546,178
19606,348,1775,28062,3311,439,778
40856,0,0,755,0,0,0
68415,0,0,722,0,0,0
76652,88,0,1055,21,0,30
28277,1177,5418,46923,2969,8850,2355
19567,0,151,4337,355,181,99
59472,0,0,701,0,0,33
37205,241,623,22445,352,685,368
76651,561,311,2206,66,0,72
40862,2,0,448,0,0,11
56209,85,0,2171,2,7,2
68416,76,0,178,0,0,0
19601,3907,3381,5787,20058,305,898
76650,0,15,92,0,0,6
19602,1133,1812,4342,8930,74,530
28273,1965,12370,11623,6952,2526,1310
76649,95,0,676,1,0,0
40858,0,0,230,0,0,0
56210,0,0,5,0,0,0
68417,5,0,278,0,0,1
19604,4920,1581,7219,11573,215,575
76648,169,342,2236,23,0,36
28270,233,2839,25542,1762,1622,995
59471,0,0,255,0,0,18
68418,27,0,1224,0,0,47
19605,617,1027,14415,3000,316,274
76645,3793,1546,5080,98,89,111
37206,589,8179,15320,354,126,804
56211,1,0,382,6,0,0
76636,78,12,1320,0,9,25
40849,0,0,393,0,0,5
59468,8,2,681,4,5,15
19702,3715,14977,26093,2208,5124,1753
59466,0,0,59,0,0,5
76628,11,0,48,0,0,0
56220,25,0,2879,10,12,19
68431,0,2,232,0,2,58
28214,1807,15210,14996,3380,1398,1379
19716,44,116,767,20,51,42
76627,82,0,1410,40,0,6
37210,2106,5724,7107,1313,484,273
40843,0,0,238,0,0,0
76626,46,60,1137,14,0,95
19717,23,202,3559,258,240,135
56221,8,0,706,0,13,29
68433,0,0,177,0,0,8
28213,4903,20181,8097,2950,1472,1047
76624,53,0,2061,0,0,26
19720,3560,24904,24638,4879,1888,1746
68434,60,56,7940,131,76,134
76623,76,3,55,0,0,0
40840,0,0,183,0,0,0
19730,0,40,1035,35,0,141
56222,65,0,1893,3,0,3
28212,6392,16978,8594,6093,3275,1281
76622,40,11,1028,6,0,16
19731,0,0,311,0,0,48
59465,0,0,24,0,0,2
68436,16,6,518,0,0,0
76621,52,5,865,3,0,12
19713,1698,5448,19037,1487,2125,1157
19565,30,96,8278,383,191,175
40844,0,0,60,0,0,0
76629,79,293,1317,11,7,15
28226,976,4213,29834,1624,1716,689
76635,574,264,437,0,0,13
56216,2,0,708,9,1,6
68423,0,2,1033,0,0,0
19703,190,4145,8997,524,823,517
37208,174,13218,3072,99,64,476
76634,903,99,5655,67,26,182
40847,0,0,315,0,0,0
19706,73,323,1508,36,0,72
68424,27,0,685,24,0,13
28217,3445,11748,4363,5936,2251,588
76633,553,46,4872,0,19,121
56218,0,0,562,0,2,6
59467,0,0,118,5,0,40
19707,10,628,13087,92,1929,106
76632,539,199,593,0,6,0
19709,298,7473,26917,1746,1015,1036
68428,0,0,1171,7,0,0
76631,14,14,476,0,10,16
40845,0,0,661,0,0,0
28216,1201,32833,11478,2411,1169,1816
56219,0,0,719,0,0,212
19710,0,0,15,0,0,0
76630,150,0,912,2,15,36
37209,1926,9711,21635,1292,1869,1568
19711,1909,4615,37862,2394,3676,729
68430,0,3,1507,0,12,47
28215,4960,28446,14061,6570,1450,1743
56208,83,14,1929,3,3,62
40863,0,0,611,0,0,0
76653,52,37,817,19,2,40
19535,0,0,37,0,0,0
28310,350,743,1947,288,157,293
76685,12,0,21,0,0,0
56178,31,8,1773,0,6,14
19536,0,44,493,20,0,10
40906,259,376,11085,17,67,159
76682,353,76,2125,11,0,45
68401,3,24,719,3,0,34
19538,0,0,15,0,0,0
76681,122,15,387,116,28,0
56180,0,0,945,24,400,28
37190,25,127,8320,90,56,181
19539,0,23,4613,80,30,0
59482,8,0,528,0,0,11
28308,27,115,218,29,7,3
76680,0,50,388,0,0,0
40903,0,52,496,0,0,0
68402,7,0,1367,0,0,6
19540,101,102,10470,333,411,234
28307,1890,2683,9446,1979,585,1131
76679,63,32,1302,13,0,26
56181,33,5,1000,0,9,18
19541,2,0,4067,63,0,6
68403,0,0,174,0,0,3
76678,0,0,329,0,0,0
19542,0,0,0,0,0,0
40902,0,0,1226,0,0,0
76686,9,36,199,0,0,0
59480,0,0,382,0,0,24
68382,0,0,34,0,0,0
28311,1125,14813,14700,1708,1087,1713
28315,729,3763,8047,278,399,855
19525,112,191,14741,372,243,155
37188,616,144,13268,190,234,226
76693,114,268,1059,0,0,26
59484,0,0,138,6,0,0
56175,11,16,2692,2,237,22
40915,0,0,667,0,0,0
19526,17,12,10593,449,40,86
68379,13,0,48,0,0,0
76692,1047,150,8739,62,8,171
28314,2432,23598,18892,5471,1234,3323
19529,4,12,3413,33,12,8
76691,626,164,5541,3,5,44
68380,1,0,87,0,0,0
56176,13,2,1068,6,3,8
19530,216,695,14429,603,171,311
76690,341,0,699,7,0,12
28312,439,5915,10194,773,254,1081
40914,0,0,279,0,0,0
37189,163,1101,2191,0,10,46
68381,0,0,238,0,0,0
19533,70,371,7114,774,10,122
76689,440,51,2877,16,16,69
59483,5,0,495,0,4,16
56177,0,0,58,0,0,0
19534,0,0,1880,10,0,0
76687,153,12,1446,25,1,5
40913,0,0,352,0,0,41
68341,29,0,1006,33,0,0
37191,156,206,3199,112,16,120
76676,108,0,188,0,8,10
28301,175,13823,2876,489,220,681
76661,1707,3256,2622,482,32,125
19554,0,0,355,0,0,0
59477,0,0,581,0,0,16
37203,229,4334,6927,301,667,268
76660,107,89,430,0,0,13
19555,31,0,3294,100,12,0
40868,0,0,965,0,0,0
56201,3319,1498,16670,1097,220,423
68410,592,19,7281,462,52,251
28282,0,0,0,0,0,0
76657,1848,434,6383,369,159,206
19559,0,0,323,14,0,0
68413,9,0,569,0,0,28
28280,0,0,0,0,0,0
76656,356,118,1801,41,4,88
19560,569,67,5458,1634,180,38
40865,0,13,376,4,0,0
56207,0,0,251,0,0,0
76655,837,193,7446,107,171,196
19562,11,0,2589,7,0,23
59474,137,3,3112,15,91,281
37204,244,2031,10715,140,270,360
68414,0,0,241,0,0,29
76654,0,8,142,0,0,0
19564,0,0,137,0,0,0
28278,751,7261,11420,2453,1262,962
68409,37,0,711,0,8,22
28306,1775,12740,21114,2488,1007,3169
56187,2412,855,6549,2906,1244,400
19551,53,58,4685,125,24,76
68404,0,0,867,0,0,13
56183,16,1,1322,0,0,3
19543,57,43,5755,87,96,84
76673,528,106,778,7,0,0
28305,186,1328,3695,171,146,319
19544,23,0,59,0,0,0
68405,28,6,3394,28,26,50
76671,342,0,1506,36,0,29
40874,0,0,452,0,0,35
56185,18,0,556,3,4,19
19545,0,0,441,0,0,0
76670,393,163,861,21,0,32
59479,12,0,731,0,0,11
68406,4,0,450,6,0,0
19547,3,9,4215,0,22,2
76667,2726,2803,5731,70,90,153
28304,1173,13315,16349,3072,891,2434
37201,33,605,906,75,16,26
40873,0,0,2212,25,9,58
19549,0,0,247,10,0,3
76666,10,0,232,0,4,17
56186,10,0,315,0,0,12
68407,2,0,560,0,0,5
28303,1313,10901,12818,2098,910,1401
19550,69,46,562,7,10,16
76665,468,56,1816,20,16,9
40870,0,0,402,0,0,8
76664,422,757,2167,46,0,46
77708,903,7910,3050,163,109,49
56146,0,0,49,0,0,0
19372,118,275,1135,46,83,50
77056,1889,969,12784,1223,2795,330
41056,248,821,12255,23,127,459
56093,618,492,10910,190,58,307
19106,82,1235,9184,568,794,232
28423,92,613,898,14,13,915
77055,20036,2087,14870,4888,2259,750
37137,0,20,3333,0,0,19
19107,70,1196,7985,521,3224,468
77054,1193,8518,6814,683,5158,537
68138,767,155,10785,61,168,485
56096,55,37,3005,8,3,23
41055,0,110,1816,0,0,0
68137,1463,698,21555,272,773,890
28422,143,1774,5595,106,22,291
77053,12822,13079,868,4247,210,240
68142,108,164,2966,37,70,95
19111,283,15537,32408,12915,6158,2616
77051,1015,13278,209,727,47,195
59634,49,8,4679,5,8,163
28421,40,409,1013,0,0,16
56097,188,0,3328,105,20,75
19112,0,0,0,0,0,0
77050,2256,1985,213,326,0,0
41052,0,0,72,0,0,0
68144,776,661,21086,283,416,542
77049,16308,7665,4008,3079,1347,317
19109,0,0,0,0,0,0
59635,158,7,6421,35,52,479
19104,473,22667,19449,1971,7860,2470
28424,0,14,24,0,0,0
77063,6931,5919,13864,5234,4294,1128
19090,118,3064,13700,620,842,741
37134,9,36,2653,1,20,86
41063,10,0,3223,0,53,14
56089,0,0,168,0,0,0
77062,3453,1927,15460,2166,2703,1568
19094,0,321,3116,258,54,161
68134,848,5112,21201,573,742,1040
28428,117,0,6077,33,21,269
77061,12237,5299,2155,4023,1824,172
19095,11,2599,3609,267,529,378
59636,0,0,14,0,0,0
77060,25512,7927,2482,7129,550,410
41062,0,0,43,0,0,0
56090,16,7,607,0,0,29
19096,117,585,10550,299,1535,459
68135,544,345,24813,305,934,635
77059,1443,380,11282,902,3300,716
28425,622,4022,6697,171,10,220
19102,66,212,3477,311,722,79
37135,79,981,8894,129,394,386
77058,2256,991,9753,1424,1538,1108
41059,0,0,2487,20,19,13
56091,0,0,335,0,7,3
19103,282,1347,17015,919,2679,669
68136,334,71,15360,158,599,139
77057,6539,2972,18511,7512,2818,975
19113,0,0,118,0,0,0
37138,1245,2085,19243,490,152,598
28420,139,353,3022,28,8,196
77048,3842,11597,553,572,184,106
77041,12681,3139,10479,3368,5891,571
68164,1124,2504,23037,246,480,764
19122,223,7776,6077,6055,1363,582
77040,17884,6289,13544,6283,3147,543
41046,7,0,1212,0,0,1
37141,9,74,1374,0,7,64
56113,1,0,268,0,0,2
19123,83,5141,6578,1366,1007,649
77039,22599,1966,1382,2188,187,322
59631,2,0,220,0,1,15
68178,110,5,1214,21,135,48
28403,1520,5484,31001,1007,663,802
19124,682,26498,11073,25679,3469,1724
77038,16742,4644,1631,4514,1719,138
41045,29,52,1862,5,5,45
19125,100,1023,18071,3215,1592,503
77037,15904,372,1344,2140,31,65
56114,2,0,290,0,0,0
68301,0,0,1354,0,0,10
28401,1172,9521,10938,710,86,776
19126,17,12492,936,433,818,643
77036,26149,10956,5895,21839,12316,615
37142,36,19,1772,0,3,108
59602,422,69,24550,183,186,836
41044,0,0,899,0,0,0
19127,20,692,5079,291,72,109
77035,8459,10566,9005,6056,2115,772
28405,1333,5148,23730,294,504,560
28429,511,1889,5566,26,0,226
19121,41,25147,4367,1441,976,679
77042,5590,11798,13747,4911,3529,1053
56098,86,0,1924,0,0,1
19114,135,3057,23756,2123,1272,296
68147,2354,423,7409,551,77,284
41051,63,167,28000,217,411,459
77047,5166,17120,1645,1712,433,577
19115,194,2351,22767,2200,4457,614
28412,900,3951,28717,1329,685,1482
59633,18,0,286,0,0,0
77046,10,15,820,107,76,14
56101,382,39,5195,36,150,115
19116,125,2512,24142,1028,4427,978
68152,146,1087,4746,31,106,159
77045,11338,15251,1480,5918,283,156
41049,0,8,2423,0,0,9
28411,370,2965,29572,623,467,497
19118,53,1660,7244,674,612,296
37140,23,711,462,3,6,34
68154,571,1003,18934,465,1297,329
77044,14850,10319,10350,3501,709,660
56110,46,23,1788,0,33,55
19119,177,17215,8608,661,488,1456
59632,29,0,1819,43,3,119
77043,9989,849,10318,3137,2016,196
28409,529,1247,28557,1060,419,744
41048,84,573,13455,354,510,441
19120,1283,37621,4822,21463,9940,1330
